id,rooms,surface,floor,maxfloor,compartiment,age,euro,location,link
X671000B7,3,77,3,10,decomandat,0,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X671000B7?lista=141346768
X9CH1002U,3,60,2,4,semidecomandat,-1,109000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9CH1002U?lista=141346768
X01V100I7,4,72,1,10,decomandat,-1,93000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X01V100I7?lista=141346768
X4I710090,3,65,1,4,decomandat,-1,112000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X4I710090?lista=141346768
X8M2100BI,3,67,2,6,semidecomandat,-1,115000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8M2100BI?lista=141346768
X46K102QS,3,62,4,10,semidecomandat,-1,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K102QS?lista=141346768
X9PL1001G,4,80,2,4,decomandat,-1,114000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9PL1001G?lista=141346768
X4HK1006B,3,68,1,4,decomandat,0,96180,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK1006B?lista=141346768
X54N0004H,3,61,1,7,semidecomandat,0,99000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X54N0004H?lista=141346768
X8F50006K,3,65,4,4,decomandat,-1,92000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8F50006K?lista=141346768
X1KA100QB,3,60,3,4,semidecomandat,-1,95000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X1KA100QB?lista=141346768
X1KA10154,3,61,7,7,semidecomandat,0,101000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA10154?lista=141346768
X4I710003,3,71,1,6,semidecomandat,0,93529,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I710003?lista=141346768
X8QD10012,3,75,4,6,semidecomandat,0,90000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8QD10012?lista=141346768
X8MD10011,3,67,4,4,decomandat,-1,109900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8MD10011?lista=141346768
X8MD1009A,4,80,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1009A?lista=141346768
X46K104UF,3,66,8,10,decomandat,-1,100000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K104UF?lista=141346768
X4I7100K7,3,65,8,9,decomandat,-1,99500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I7100K7?lista=141346768
X8MD1005B,3,65,1,4,semidecomandat,-1,89500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8MD1005B?lista=141346768
X4I710044,3,100,1,3,semidecomandat,-1,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I710044?lista=141346768
X7KQ100EU,3,68,4,4,decomandat,-1,119900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7KQ100EU?lista=141346768
X9PL1003A,4,78,2,4,decomandat,-1,111500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1003A?lista=141346768
X5NQ1003K,3,68,4,4,decomandat,-1,115000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X5NQ1003K?lista=141346768
X5NQ1005T,3,65,5,8,decomandat,-1,105000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5NQ1005T?lista=141346768
X7KQ100KH,3,63,3,4,semidecomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X7KQ100KH?lista=141346768
X1KA101PN,3,70,5,7,semidecomandat,0,105415,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X1KA101PN?lista=141346768
X9AC1000A,4,78,4,4,decomandat,-1,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9AC1000A?lista=141346768
X1KA101T7,3,65,2,4,decomandat,-1,98000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA101T7?lista=141346768
X1KA100M5,3,66,1,6,semidecomandat,0,107900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100M5?lista=141346768
X9CH1000A,3,65,1,4,decomandat,-1,108000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X9CH1000A?lista=141346768
X8M2100JJ,3,67,4,4,decomandat,-1,110000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8M2100JJ?lista=141346768
X54N0005V,3,83,4,6,semidecomandat,0,106000,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-X54N0005V?lista=141346768
X1KA100RI,4,78,3,4,decomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X1KA100RI?lista=141346768
X4I71009N,3,67,6,8,decomandat,-1,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I71009N?lista=141346768
X01V1004N,3,70,6,8,semidecomandat,0,92000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X01V1004N?lista=141346768
X46K1054R,3,94,2,3,semidecomandat,-1,112500,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X46K1054R?lista=141346768
X4I71005L,3,60,4,4,semidecomandat,-1,81000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I71005L?lista=141346768
X46K103KK,4,79,1,4,decomandat,-1,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K103KK?lista=141346768
X8BO10011,3,63,1,8,semidecomandat,-1,116500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8BO10011?lista=141346768
XB0U10026,3,63,1,7,semidecomandat,0,116000,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-XB0U10026?lista=141346768
X9CO1001V,4,86,4,4,decomandat,-1,114900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9CO1001V?lista=141346768
X1KA1019Q,3,65,8,8,decomandat,-1,95000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X1KA1019Q?lista=141346768
X1KA10066,3,67,2,6,semidecomandat,0,110000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA10066?lista=141346768
X5ET1003Q,3,65,4,4,decomandat,-1,83000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X5ET1003Q?lista=141346768
X57Q1006J,3,65,2,6,semidecomandat,0,100000,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X57Q1006J?lista=141346768
X1FJ0015U,4,72,4,4,decomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X1FJ0015U?lista=141346768
XAON1001D,3,65,4,4,decomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XAON1001D?lista=141346768
X1KA10176,3,65,1,4,decomandat,-1,85000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA10176?lista=141346768
XAHI10036,3,65,2,8,decomandat,-1,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAHI10036?lista=141346768
X8MD1001C,3,65,3,4,semidecomandat,-1,116000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8MD1001C?lista=141346768
X4I71008A,4,79,4,4,decomandat,-1,98900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I71008A?lista=141346768
X4I7100JH,3,76,4,4,decomandat,-1,92900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I7100JH?lista=141346768
XARL1002E,4,93,7,8,decomandat,-1,120000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XARL1002E?lista=141346768
X6710008G,3,69,5,10,decomandat,0,92400,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710008G?lista=141346768
X7F91003H,3,66,1,4,semidecomandat,0,88500,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7F91003H?lista=141346768
X8M2100G0,3,64,4,4,decomandat,-1,103000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8M2100G0?lista=141346768
X8M210015,3,61,1,4,semidecomandat,-1,107000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8M210015?lista=141346768
X7P110011,3,65,4,4,decomandat,-1,85000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7P110011?lista=141346768
X6QM1000U,3,67,4,4,decomandat,-1,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X6QM1000U?lista=141346768
X46K101TB,3,75,7,7,decomandat,-1,105000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K101TB?lista=141346768
X6710004U,3,69,5,10,decomandat,0,89360,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710004U?lista=141346768
X8MD1005L,3,65,4,4,decomandat,-1,108000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8MD1005L?lista=141346768
X8BO1001E,3,62,3,6,semidecomandat,0,74000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8BO1001E?lista=141346768
X01V10098,3,64,4,4,decomandat,-1,103000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X01V10098?lista=141346768
XARL10047,3,65,4,4,decomandat,-1,85000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XARL10047?lista=141346768
X8M210050,3,68,4,4,decomandat,-1,119900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M210050?lista=141346768
X8M2100D5,3,66,2,3,semidecomandat,0,89000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8M2100D5?lista=141346768
X01V1007A,3,67,3,6,semidecomandat,-1,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X01V1007A?lista=141346768
X8M2100IT,3,65,8,8,decomandat,-1,83000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M2100IT?lista=141346768
XARL10042,3,65,2,4,decomandat,-1,107000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XARL10042?lista=141346768
X8MD1003T,3,64,4,4,decomandat,-1,99500,zorilor,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8MD1003T?lista=141346768
XAO800030,3,80,1,1,decomandat,-1,85000,gruia,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gruia/apartament-de-vanzare-3-camere-XAO800030?lista=141346768
X9PI10038,4,78,2,4,decomandat,-1,112000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI10038?lista=141346768
XB3M10095,3,66,1,7,decomandat,0,82990,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M10095?lista=141346768
X1FJ0013T,3,60,4,5,semidecomandat,0,83000,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X1FJ0013T?lista=141346768
X1KA100N4,4,78,1,4,decomandat,-1,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100N4?lista=141346768
X67100084,3,69,3,10,decomandat,0,85600,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X67100084?lista=141346768
X8M2100EI,4,72,1,10,decomandat,-1,89000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M2100EI?lista=141346768
X4I710028,3,69,8,9,semidecomandat,-1,118500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X4I710028?lista=141346768
X92N1002T,3,61,4,6,semidecomandat,0,91590,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-X92N1002T?lista=141346768
X82S10048,3,66,5,10,decomandat,0,114900,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X82S10048?lista=141346768
X6QM1005A,4,78,3,4,decomandat,-1,114900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X6QM1005A?lista=141346768
X9CO10030,4,86,4,4,decomandat,-1,114999,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9CO10030?lista=141346768
X1KA10077,3,65,3,4,decomandat,-1,111000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X1KA10077?lista=141346768
X8M2100NR,3,65,6,8,semidecomandat,0,99000,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X8M2100NR?lista=141346768
X9MB1001K,3,67,6,10,decomandat,-1,98500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9MB1001K?lista=141346768
X5ET10012,4,68,7,10,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET10012?lista=141346768
X8M210018,4,75,4,4,decomandat,-1,98500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M210018?lista=141346768
X5NQ1000M,3,100,2,3,semidecomandat,0,85000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X5NQ1000M?lista=141346768
X57Q100F9,3,80,5,5,semidecomandat,-1,92000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100F9?lista=141346768
X1KA100NS,3,71,6,6,semidecomandat,0,105500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100NS?lista=141346768
XAHI1000R,3,68,1,4,semidecomandat,0,89310,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-XAHI1000R?lista=141346768
X9O41000A,3,60,4,4,decomandat,-1,120000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X9O41000A?lista=141346768
X8BT0001G,4,74,4,4,decomandat,-1,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8BT0001G?lista=141346768
X1KA100AP,3,67,4,4,decomandat,-1,98000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100AP?lista=141346768
X1KA100T0,3,72,1,4,semidecomandat,0,72500,baciu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/baciu/apartament-de-vanzare-3-camere-X1KA100T0?lista=141346768
X8JT10021,3,76,3,8,decomandat,-1,108000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8JT10021?lista=141346768
X01V1001I,3,105,2,2,decomandat,-1,92500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X01V1001I?lista=141346768
X8F50008G,3,76,3,8,decomandat,-1,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8F50008G?lista=141346768
X6710007P,3,77,3,10,decomandat,0,99736,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X6710007P?lista=141346768
X8BO1000Q,3,62,3,6,semidecomandat,0,74000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8BO1000Q?lista=141346768
XARL1000J,3,70,8,9,decomandat,-1,96500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XARL1000J?lista=141346768
X5ET1000E,4,80,4,4,decomandat,-1,90000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1000E?lista=141346768
X7KQ100BR,3,67,3,4,semidecomandat,0,102000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7KQ100BR?lista=141346768
X93B1002H,4,84,1,3,semidecomandat,0,106500,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-4-camere-X93B1002H?lista=141346768
X6710005O,3,69,5,10,decomandat,0,88600,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710005O?lista=141346768
X1KA1008J,3,68,4,4,decomandat,-1,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA1008J?lista=141346768
X8MD1008L,4,82,1,4,decomandat,-1,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD1008L?lista=141346768
X46K100NV,3,65,4,4,decomandat,-1,92000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K100NV?lista=141346768
X01V100A4,3,65,2,4,decomandat,-1,112000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X01V100A4?lista=141346768
X46K1014G,3,82,5,5,semidecomandat,-1,105000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X46K1014G?lista=141346768
XB0U100CH,3,75,2,5,semidecomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XB0U100CH?lista=141346768
X671000A7,3,76,1,10,decomandat,0,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X671000A7?lista=141346768
X92N10012,3,68,4,4,decomandat,0,119900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X92N10012?lista=141346768
X4I710095,3,65,3,4,semidecomandat,-1,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X4I710095?lista=141346768
X01V1005B,3,63,1,10,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X01V1005B?lista=141346768
